SalePrice,GrLivArea,OverallQual,SaleCondition,BldgType,YearBuilt,GarageCars,LotArea,HeatingQC,KitchenQual,MiscVal,YearRemodAdd,YrSold,RoofStyle,SaleType
350000,2224,9,Normal,1Fam,2004,3,8834,Ex,Ex,0,2005,2009,Hip,WD
148000,1155,5,Normal,1Fam,1961,2,11782,TA,Gd,400,1995,2010,Gable,WD
136500,864,5,Normal,1Fam,1978,1,7000,Ex,TA,0,2005,2009,Gable,WD
157000,1090,5,Normal,1Fam,2005,2,7024,Gd,TA,0,2006,2007,Gable,WD
187500,1717,7,Normal,1Fam,1990,2,13758,Ex,Gd,0,1991,2007,Gable,WD
178000,1593,6,Normal,1Fam,1992,2,9636,Gd,TA,0,1993,2009,Gable,WD
118500,2230,4,Normal,1Fam,1912,1,6204,TA,TA,0,1950,2006,Gable,WD
100000,892,5,Normal,1Fam,1967,1,7150,TA,TA,0,1967,2009,Gable,WD
328900,1709,9,Abnorml,TwnhsE,1999,2,5119,Ex,Gd,0,2000,2008,Gable,CWD
145000,1712,5,Family,Duplex,1959,2,8393,Ex,TA,0,2005,2006,Gable,WD
135500,1393,5,Normal,1Fam,1955,1,16466,TA,TA,0,1955,2008,Gable,WD
268000,2217,8,Normal,1Fam,1970,2,15865,Ex,Gd,0,1970,2007,Flat,WD
149500,1505,6,Normal,1Fam,1953,2,12160,Ex,TA,0,1953,2009,Hip,WD
122900,924,5,Normal,1Fam,1949,2,8064,Ex,TA,2000,2006,2007,Gable,WD
172500,1683,6,Normal,1Fam,1978,2,11184,Gd,TA,0,1978,2009,Hip,WD
154500,1068,6,Normal,1Fam,1963,1,8414,TA,TA,0,2003,2006,Hip,WD
165000,1383,5,Normal,1Fam,1954,1,13284,TA,TA,0,1954,2008,Gable,WD
118858,1535,5,Alloca,Duplex,1979,2,7018,TA,TA,0,1979,2009,Gable,WD
140000,1796,6,Normal,1Fam,1963,2,7056,TA,TA,0,1963,2008,Hip,WD
106500,951,4,Abnorml,1Fam,1936,1,8765,Ex,TA,0,1950,2006,Gable,WD
142953,2240,5,Alloca,Duplex,1979,2,7018,TA,TA,0,1979,2009,Gable,WD
611657,2364,9,Partial,1Fam,2009,3,12919,Ex,Ex,0,2010,2010,Hip,New
135000,1236,5,Normal,1Fam,1961,1,6993,TA,TA,0,1994,2006,Gable,WD
110000,858,4,Normal,1Fam,1971,1,7340,TA,TA,0,1971,2007,Gable,WD
153000,1306,5,Normal,1Fam,1957,1,8712,TA,TA,0,2000,2009,Hip,WD
180000,1509,7,Normal,1Fam,2003,2,7875,Ex,Gd,0,2003,2006,Gable,WD
240000,1670,7,Partial,1Fam,2006,3,14859,Ex,Gd,0,2006,2006,Hip,New
125500,902,5,Normal,1Fam,1967,1,6173,TA,TA,0,1967,2007,Gable,WD
128000,1063,5,Normal,1Fam,1954,1,9920,TA,TA,0,1954,2010,Gable,WD
255000,1636,8,Normal,1Fam,2006,3,13501,Ex,Gd,0,2006,2007,Gable,WD
250000,2057,7,Normal,1Fam,1936,1,11500,Gd,Gd,0,1987,2006,Gable,WD
131000,902,5,Normal,1Fam,1983,2,8885,TA,TA,0,1983,2006,Gable,WD
174000,1484,6,Normal,1Fam,2005,2,12589,Ex,Gd,0,2005,2009,Gable,WD
154300,2274,5,Normal,Duplex,1960,2,11600,TA,TA,0,1960,2010,Gable,WD
143500,1268,5,Normal,1Fam,1977,1,9286,TA,Gd,0,1989,2009,Gable,WD
88000,1015,5,Abnorml,1Fam,1925,1,6120,TA,TA,620,1950,2006,Gable,WD
145000,2002,5,Normal,Duplex,1949,3,6270,TA,TA,0,1950,2007,Gable,WD
173733,1224,6,Partial,TwnhsE,2009,2,3000,Ex,Gd,0,2009,2009,Gable,New
75000,1092,4,Normal,Twnhs,1970,1,2001,Fa,TA,0,1970,2007,Gable,WD
35311,480,2,Abnorml,1Fam,1949,1,9000,TA,TA,0,1950,2006,Gable,WD
135000,1229,4,Normal,1Fam,1956,1,17140,Ex,TA,0,1956,2009,Gable,WD
238000,2127,7,Normal,1Fam,1991,3,13125,Ex,Gd,0,1991,2007,Gable,WD
176500,1414,6,Normal,1Fam,1958,2,11029,Ex,TA,0,2002,2008,Hip,WD
201000,1721,6,Normal,1Fam,1994,2,8462,Ex,Gd,0,1994,2007,Gable,WD
145900,2200,5,Normal,Duplex,1900,0,8777,Gd,TA,0,2003,2008,Gable,WD
169990,1316,6,Partial,1Fam,2005,2,10237,Ex,Gd,0,2006,2006,Gable,New
193000,1617,6,Normal,TwnhsE,1993,2,8012,Ex,Gd,0,1994,2008,Gable,WD
207500,1686,6,Normal,1Fam,1980,2,10240,TA,TA,0,1980,2006,Gable,WD
175000,1126,5,Abnorml,1Fam,1977,2,15611,TA,Ex,0,1977,2008,Gable,WD
285000,2374,8,Normal,1Fam,2003,3,11999,Ex,Ex,0,2004,2007,Hip,WD
176000,1978,7,Normal,1Fam,1968,2,9900,Gd,TA,0,1968,2008,Gable,WD
236500,1788,8,Normal,1Fam,2001,2,11838,Ex,Ex,0,2001,2009,Hip,WD
222000,2236,7,Normal,1Fam,1997,2,13006,Gd,Gd,0,1997,2006,Gable,WD
201000,1466,8,Normal,1Fam,2007,3,8925,Ex,Gd,0,2007,2009,Gable,WD
117500,925,5,Normal,1Fam,1965,1,9100,Ex,TA,0,1965,2009,Gable,WD
320000,1905,9,Normal,1Fam,2006,3,11670,Ex,Ex,0,2006,2007,Hip,WD
190000,1500,7,Normal,1Fam,2004,2,8487,Ex,Gd,0,2004,2009,Gable,WD
242000,2069,7,Normal,1Fam,1960,2,27650,Ex,Gd,0,2007,2008,Flat,WD
79900,747,4,Normal,1Fam,1926,2,5825,Gd,TA,0,1953,2006,Gable,WD
184900,1200,7,Normal,1Fam,2003,2,10083,Ex,Gd,0,2003,2009,Gable,WD
253000,1971,7,Normal,1Fam,2005,2,9675,Ex,Gd,0,2005,2009,Gable,WD
239799,1962,7,Partial,1Fam,2006,3,8760,Ex,Gd,0,2006,2006,Gable,New
244400,2403,7,Normal,1Fam,1940,1,24090,Ex,TA,0,1950,2010,Gable,COD
150900,1728,6,Normal,Duplex,1976,2,12640,TA,TA,0,1976,2006,Gable,WD
214000,2060,7,Normal,1Fam,1999,2,8755,Ex,Gd,0,1999,2009,Gable,WD
150000,1440,4,Abnorml,Duplex,1977,0,7711,TA,TA,0,1977,2007,Gable,Oth
143000,1632,5,Normal,Duplex,1967,2,25000,TA,TA,0,1967,2007,Gable,WD
137500,1344,6,Abnorml,1Fam,1958,2,14375,Gd,Gd,0,1958,2009,Gable,COD
124900,1869,5,Normal,1Fam,1890,2,8820,TA,TA,0,1996,2009,Hip,WD
143000,1144,5,Normal,1Fam,1959,1,8163,TA,TA,0,1959,2006,Gable,WD
270000,1629,8,Normal,1Fam,2002,3,14536,Ex,Gd,0,2003,2007,Hip,WD
192500,1776,7,Normal,1Fam,2002,2,14006,Ex,Gd,0,2002,2006,Gable,WD
197500,1381,6,Normal,1Fam,1972,2,9360,TA,Gd,0,2006,2010,Hip,WD
129000,864,5,Normal,1Fam,1950,2,7200,Gd,Gd,0,2002,2007,Gable,WD
119900,965,5,Abnorml,1Fam,1965,1,7800,Gd,TA,0,1965,2006,Gable,WD
133900,768,5,Normal,1Fam,1972,1,7200,Gd,TA,0,2003,2009,Gable,WD
172000,1968,5,Normal,1Fam,1969,2,11075,Ex,TA,400,1969,2008,Gable,WD
127500,980,6,AdjLand,Duplex,1975,0,9400,TA,TA,0,1975,2006,Flat,WD
145000,1958,6,Normal,Duplex,1946,2,7136,TA,TA,0,1950,2007,Gable,WD
124000,1229,6,Normal,TwnhsE,1980,2,1300,TA,TA,0,1980,2009,Gable,WD
132000,1057,5,Normal,1Fam,1962,2,7420,TA,TA,0,1962,2007,Hip,WD
185000,1337,7,Normal,1Fam,2003,2,8450,Ex,Gd,0,2003,2007,Gable,WD
155000,1416,7,Normal,Twnhs,1999,2,2572,Ex,Gd,0,1999,2010,Hip,WD
116500,858,5,Normal,1Fam,1958,0,7207,Gd,TA,0,2008,2010,Gable,WD
272000,2872,6,Normal,1Fam,1977,2,12227,TA,TA,0,1995,2008,Gable,WD
155000,1548,6,Normal,TwnhsE,1976,2,2308,TA,Gd,0,1976,2007,Gable,WD
239000,1800,9,Normal,1Fam,2007,2,11923,Ex,Ex,0,2007,2009,Gable,WD
214900,1894,7,Normal,1Fam,2002,2,11316,Ex,Gd,0,2003,2010,Gable,WD
178900,1484,6,Partial,1Fam,2005,2,10237,Ex,Gd,0,2007,2007,Gable,New
160000,1308,5,Normal,1Fam,1940,1,9600,Ex,TA,0,1950,2009,Gable,WD
135000,1098,5,Normal,1Fam,1955,1,7390,TA,TA,0,1955,2008,Hip,WD
37900,968,3,Abnorml,1Fam,1910,0,5925,Fa,TA,0,1950,2009,Gable,WD
140000,1095,6,Normal,2fmCon,1958,1,10382,TA,TA,0,1958,2006,Hip,ConLD
135000,1192,4,Abnorml,1Fam,1949,0,10800,TA,TA,0,1950,2006,Gable,WD
173000,1626,7,Normal,Twnhs,2003,2,2268,Ex,Gd,0,2004,2009,Gable,WD
99500,918,6,Normal,TwnhsE,1979,1,7892,TA,TA,0,1979,2010,Gable,WD
182000,1428,7,Partial,1Fam,2007,2,11639,Ex,Gd,0,2008,2008,Gable,New
167500,2019,7,Normal,1Fam,1910,2,11414,TA,Gd,0,1993,2009,Gable,WD
165000,1382,7,Normal,Twnhs,2000,2,2651,Ex,Gd,0,2000,2006,Gable,WD
85500,869,4,Normal,1Fam,1923,0,5900,TA,Fa,0,1958,2006,Gable,WD
199900,1241,7,Partial,TwnhsE,2006,2,4274,Ex,Gd,0,2007,2007,Gable,New
110000,894,4,Abnorml,1Fam,1954,2,9450,Ex,TA,0,1954,2007,Gable,WD
139000,1121,5,Normal,1Fam,1963,2,8816,TA,TA,0,1963,2009,Gable,WD
178400,999,7,Normal,1Fam,1961,2,12122,Gd,Ex,0,2007,2008,Gable,WD
336000,2612,8,Normal,1Fam,1998,3,12203,Ex,Gd,0,1999,2009,Hip,WD
159895,1266,7,Normal,1Fam,2007,2,3182,Ex,Gd,0,2007,2008,Gable,WD
255900,2290,8,Normal,1Fam,2002,2,11250,Ex,Gd,0,2002,2008,Gable,WD
126000,1734,5,Normal,Duplex,1977,2,10125,TA,Gd,0,1977,2009,Gable,COD
125000,1164,5,Normal,2fmCon,1950,1,10880,TA,TA,0,1950,2008,Gable,ConLD
117000,1635,6,Normal,1Fam,1910,1,5310,Gd,Gd,0,2003,2006,Hip,WD
395192,1940,9,Partial,1Fam,2009,3,10159,Ex,Ex,0,2010,2010,Hip,New
195000,2030,6,Normal,1Fam,1976,2,12046,TA,Gd,0,1976,2007,Gable,WD
197000,1576,7,Partial,1Fam,2006,2,8125,Ex,Gd,0,2006,2006,Gable,New
348000,2392,8,Normal,1Fam,1997,3,9452,Ex,Gd,0,1998,2006,Gable,WD
168000,1742,8,Normal,1Fam,1882,2,17671,Gd,Gd,0,1986,2009,Gable,WD
187000,1851,6,Normal,1Fam,1964,2,9760,Gd,Gd,0,1993,2007,Hip,WD
173900,1500,6,Partial,1Fam,2005,2,8846,Ex,Gd,0,2006,2006,Gable,New
337500,1718,10,Normal,1Fam,2006,3,12456,Ex,Ex,0,2007,2009,Hip,WD
121600,1230,4,Abnorml,1Fam,1946,1,4712,TA,TA,0,1950,2006,Gable,WD
136500,1050,5,Normal,1Fam,1961,1,10659,TA,TA,0,1961,2006,Hip,COD
185000,1442,6,Normal,1Fam,1970,2,11717,TA,TA,0,1970,2009,Hip,WD
91000,1077,3,Normal,1Fam,1922,1,9786,Fa,TA,0,1950,2006,Hip,WD
206000,1208,7,Normal,1Fam,2006,2,6762,Ex,Gd,0,2006,2010,Gable,WD
82000,944,3,Normal,1Fam,1952,2,10206,Fa,Fa,0,1952,2009,Flat,WD
86000,691,5,Abnorml,1Fam,1920,1,5400,Ex,Ex,0,1950,2007,Gable,WD
232000,1574,8,Normal,1Fam,2006,3,11957,Ex,Gd,0,2006,2008,Gable,WD
136905,1680,5,Normal,Duplex,1976,2,11500,Fa,TA,0,1976,2007,Gable,WD
181000,1504,7,Normal,TwnhsE,2005,2,3182,Ex,Gd,0,2006,2009,Gable,WD
149900,985,5,Normal,1Fam,1977,1,8385,TA,TA,0,1977,2008,Gable,WD
163500,1657,6,Normal,1Fam,1970,2,12155,Gd,TA,0,1970,2007,Gable,WD
88000,1092,4,Normal,TwnhsE,1970,1,2217,TA,TA,0,1970,2009,Gable,WD
240000,1710,7,Normal,1Fam,2004,2,12118,Ex,Gd,0,2005,2009,Hip,WD
102000,1522,5,Normal,1Fam,1926,0,6000,Ex,TA,0,1950,2006,Gable,WD
135000,1271,5,Normal,1Fam,1948,1,21286,TA,TA,0,1950,2008,Gable,WD
100000,1664,5,Normal,Duplex,1965,0,9825,TA,TA,0,1965,2010,Hip,WD
165000,1502,6,Normal,1Fam,1923,1,10592,TA,Gd,0,1996,2007,Hip,WD
85000,1022,5,Normal,1Fam,1910,1,7200,TA,TA,0,2006,2009,Hip,WD
119200,1082,6,Normal,1Fam,1948,1,11664,TA,TA,0,1950,2007,Gable,WD
227000,1665,8,Normal,1Fam,2001,2,8400,Ex,Gd,0,2001,2009,Gable,WD
203000,1504,7,Normal,1Fam,1996,2,11883,Ex,Gd,0,1996,2009,Hip,WD
187500,1360,8,Abnorml,TwnhsE,1984,2,5814,Gd,Gd,0,1984,2009,Gable,COD
160000,1472,7,Normal,1Fam,1991,2,10784,Gd,Gd,0,1992,2007,Gable,WD
213490,1506,7,Normal,TwnhsE,2005,2,3013,Ex,Gd,0,2005,2006,Gable,WD
176000,1132,4,Normal,1Fam,2005,2,7024,Ex,Gd,0,2005,2008,Gable,WD
194000,1220,7,Partial,1Fam,2006,2,7406,Ex,Gd,0,2006,2006,Gable,New
87000,1248,5,Normal,1Fam,1930,1,9439,Gd,TA,0,1950,2007,Gable,WD
191000,1504,7,Normal,TwnhsE,2005,2,3182,Ex,Gd,0,2006,2008,Gable,WD
287000,2898,8,Abnorml,1Fam,1976,2,15498,TA,Gd,0,1976,2008,Hip,COD
112500,882,5,Normal,1Fam,1972,2,7700,TA,TA,0,1972,2007,Gable,WD
167500,1264,5,Normal,1Fam,1960,2,9300,TA,TA,0,1960,2010,Gable,WD
293077,1646,8,Partial,1Fam,2007,3,9520,Ex,Gd,0,2008,2008,Gable,New
105000,1376,5,Normal,1Fam,1941,1,9492,TA,TA,0,1950,2007,Gable,WD
118000,1218,6,Normal,Twnhs,1972,1,1680,Gd,TA,0,1972,2006,Gable,WD
160000,1928,5,Normal,2fmCon,1916,0,7082,Gd,TA,0,1995,2006,Gable,WD
197000,3082,7,Normal,1Fam,1920,2,15863,Ex,TA,0,1970,2009,Gable,WD
310000,2520,8,Abnorml,1Fam,1993,3,14541,Ex,Gd,0,1993,2006,Gable,WD
230000,1654,7,Normal,1Fam,2002,3,8125,Ex,Gd,0,2002,2006,Gable,WD
119750,954,5,Normal,1Fam,1938,1,6305,Ex,Fa,0,1950,2007,Gable,WD
84000,845,4,Normal,1Fam,1957,1,11500,Ex,TA,0,1957,2009,Gable,WD
315500,1620,9,Normal,1Fam,2007,3,12898,Ex,Ex,0,2008,2009,Hip,WD
287000,2263,8,Normal,1Fam,2001,2,9240,Ex,Gd,0,2002,2008,Gable,WD
97000,1344,4,Normal,Twnhs,1970,0,1533,TA,TA,0,2008,2009,Gable,WD
80000,630,4,Normal,TwnhsE,1970,1,1477,TA,TA,0,1970,2009,Gable,WD
155000,1803,5,Normal,1Fam,1957,2,13125,Ex,TA,0,2000,2006,Gable,WD
173000,1632,6,Normal,1Fam,1966,2,9130,Gd,Gd,0,2000,2008,Hip,WD
196000,1306,6,Normal,Twnhs,2005,2,5381,Ex,Gd,0,2005,2009,Gable,WD
262280,2329,7,Normal,1Fam,1990,2,11839,Ex,Gd,0,1990,2008,Hip,WD
278000,2524,8,Normal,1Fam,1981,2,9600,TA,Gd,0,1981,2009,Hip,WD
139600,1733,3,Normal,1Fam,1955,2,13680,Ex,TA,0,1955,2009,Hip,WD
556581,2868,9,Partial,1Fam,2005,3,16056,Ex,Ex,0,2006,2006,Hip,New
145000,990,5,Normal,1Fam,1994,2,9245,Ex,TA,0,1995,2008,Gable,WD
115000,1771,5,Normal,1Fam,1960,2,21750,TA,TA,0,2006,2009,Hip,WD
84900,930,4,Abnorml,1Fam,1946,1,11100,Ex,Gd,0,2006,2010,Gable,WD
176485,1302,7,Partial,1Fam,2007,2,8993,Ex,Gd,0,2007,2007,Gable,New
200141,1316,7,Partial,1Fam,2007,2,11175,Ex,Gd,0,2007,2007,Gable,New
165000,1977,6,Normal,1Fam,1964,2,9500,TA,TA,0,1978,2007,Gable,WD
144500,1526,5,Normal,1Fam,1957,1,8562,Ex,TA,0,2002,2010,Hip,WD
255000,1989,8,Normal,1Fam,2002,2,11367,Ex,Gd,0,2002,2006,Gable,WD
180000,1523,6,Abnorml,1Fam,1976,2,11361,TA,TA,0,1976,2008,Gable,COD
185850,1364,7,Normal,TwnhsE,2005,2,7052,Ex,Gd,0,2005,2006,Gable,WD
248000,1850,7,Normal,1Fam,1994,2,29959,Ex,Gd,0,1994,2009,Gable,WD
335000,2184,9,Normal,1Fam,2008,3,11308,Ex,Ex,0,2008,2009,Gable,WD
220000,1991,6,Normal,1Fam,1932,2,11275,TA,TA,0,1950,2007,Gable,WD
213500,1338,8,Normal,TwnhsE,2001,2,4920,Ex,Gd,0,2001,2010,Gable,WD
81000,894,3,Normal,1Fam,1935,3,18000,TA,TA,560,1950,2008,Gable,ConLD
90000,2337,5,Normal,2fmCon,1900,2,13600,TA,TA,0,1950,2007,Gable,WD
110500,1103,6,Normal,1Fam,1925,2,6000,Gd,Gd,0,1980,2006,Gable,WD
154000,1154,5,Normal,1Fam,1966,2,11000,Ex,TA,0,1966,2009,Gable,WD
328000,2260,7,Normal,1Fam,1996,2,14000,Ex,Gd,0,1997,2010,Gable,WD
178000,1571,6,Normal,1Fam,1993,2,7837,Gd,TA,0,1994,2009,Gable,WD
167900,1611,6,Normal,1Fam,1964,2,9760,TA,TA,0,1964,2008,Gable,WD
151400,2521,6,Normal,TwnhsE,1973,2,3964,Gd,TA,0,1973,2006,Gable,WD
135000,893,5,Normal,1Fam,1949,2,9600,TA,Gd,0,2003,2007,Gable,WD
135000,1048,5,Normal,1Fam,1956,1,10152,TA,TA,0,1956,2007,Hip,WD
154000,1556,6,Normal,1Fam,1968,2,11700,Ex,TA,0,1968,2009,Gable,WD
91500,1456,5,Normal,1Fam,1948,1,7585,Fa,TA,0,1950,2006,Gable,WD
159500,1426,6,Normal,1Fam,1977,2,7950,TA,TA,0,1977,2009,Hip,WD
194000,1240,7,Normal,1Fam,2006,3,8556,Ex,Gd,0,2006,2007,Gable,WD
219500,1740,7,Normal,1Fam,1940,1,13125,TA,TA,0,1984,2007,Gable,CWD
170000,1466,5,Normal,1Fam,1936,2,10800,Gd,Gd,500,1989,2006,Gable,WD
138800,1096,5,Abnorml,1Fam,1969,1,15870,Ex,TA,0,1969,2006,Gable,WD
155900,848,6,Normal,TwnhsE,2004,2,4435,Ex,Gd,0,2004,2006,Gable,WD
126000,990,5,Normal,1Fam,1994,1,8775,Gd,TA,0,1994,2007,Gable,WD
145000,1258,6,Abnorml,1Fam,1971,2,11040,Ex,Gd,0,2004,2008,Gable,COD
133000,1040,5,Normal,1Fam,1963,1,7500,Fa,TA,0,1963,2010,Gable,WD
192000,1459,7,Normal,1Fam,2002,2,8749,Ex,Gd,0,2002,2007,Gable,WD
160000,1251,6,Normal,1Fam,1964,1,8800,TA,TA,700,1964,2006,Hip,WD
187500,1498,6,Normal,1Fam,1995,2,13031,Gd,TA,0,1996,2006,Gable,WD
147000,996,6,Normal,1Fam,1992,2,9069,Ex,Gd,0,1992,2010,Gable,WD
83500,1092,4,Normal,TwnhsE,1973,1,1974,TA,TA,0,1973,2010,Gable,WD
252000,1953,8,Normal,1Fam,2005,3,10574,Ex,Gd,0,2006,2009,Gable,WD
137500,1709,7,Normal,Twnhs,2004,2,2522,Ex,Gd,0,2004,2006,Gable,WD
197000,1247,8,Normal,TwnhsE,2005,2,3316,Ex,Gd,0,2005,2006,Gable,WD
92900,1040,3,Normal,Duplex,1950,2,8544,Fa,TA,0,1950,2009,Gable,WD
160000,1252,7,Normal,Twnhs,1999,2,2160,Ex,Gd,0,2000,2008,Gable,WD
136500,1694,6,Normal,1Fam,1925,2,8400,Fa,TA,0,1950,2008,Gable,WD
146000,1200,5,Normal,1Fam,1965,2,9230,Gd,Gd,0,1998,2006,Hip,WD
129000,936,5,Normal,1Fam,1956,1,5868,Ex,TA,0,2000,2010,Gable,WD
176432,1314,6,Normal,1Fam,2006,2,9317,Gd,Gd,0,2006,2007,Gable,WD
127000,1355,6,Normal,1Fam,1914,0,6882,TA,Gd,0,2006,2007,Gable,WD
170000,1088,8,Normal,TwnhsE,1986,2,3696,Ex,Gd,0,1986,2007,Gable,WD
128000,1324,4,Normal,1Fam,1936,1,6000,TA,TA,0,1950,2009,Gable,WD
157000,1601,7,Abnorml,1Fam,1978,2,11880,TA,TA,0,1978,2009,Gable,COD
60000,438,2,Normal,1Fam,1920,1,8400,TA,Fa,0,1950,2009,Gable,WD
119500,950,5,Normal,1Fam,1971,1,9758,TA,TA,0,1971,2007,Gable,WD
135000,1134,5,Family,1Fam,1960,1,7000,Ex,TA,0,2002,2007,Gable,WD
159500,1194,6,Normal,1Fam,1959,2,8910,Ex,TA,0,1959,2006,Hip,WD
106000,1302,5,Normal,TwnhsE,1970,2,2016,TA,TA,0,1970,2007,Gable,WD
325000,2622,8,Normal,1Fam,1994,2,12256,Ex,Gd,0,1995,2010,Gable,WD
179900,1442,7,Normal,1Fam,1990,2,10357,Gd,Gd,0,1991,2007,Hip,WD
274725,2021,7,Partial,1Fam,2006,2,23257,Ex,Gd,0,2006,2006,Gable,New
181000,1690,6,Abnorml,1Fam,2000,2,8063,Ex,TA,0,2000,2007,Gable,WD
280000,1836,8,Normal,1Fam,2004,3,11362,Ex,Gd,0,2005,2009,Gable,WD
188000,1658,6,Normal,1Fam,1995,2,8000,Gd,TA,0,1996,2008,Gable,WD
205000,1964,7,Normal,1Fam,1976,2,10480,TA,TA,0,1976,2008,Hip,WD
129900,816,5,Normal,1Fam,1957,1,7100,TA,TA,0,1957,2006,Gable,WD
134500,1008,5,Normal,1Fam,1953,1,8923,Gd,Gd,0,2006,2007,Gable,WD
117000,833,5,Normal,1Fam,1954,1,5400,Ex,Gd,0,2000,2006,Gable,WD
318000,1734,8,Partial,1Fam,2007,3,12085,Ex,Ex,0,2007,2007,Hip,New
184100,1419,8,Normal,1Fam,2002,2,7750,Ex,Gd,0,2002,2009,Hip,WD
130000,894,5,Normal,1Fam,1967,2,9764,Ex,Gd,0,2003,2008,Gable,WD
140000,1601,5,Normal,1Fam,1958,1,13825,TA,TA,0,1987,2008,Gable,WD
133700,1040,5,Normal,1Fam,1959,1,7560,TA,TA,0,1959,2006,Gable,WD
118400,1012,6,Normal,1Fam,1920,1,8263,TA,TA,0,1950,2007,Gable,WD
212900,1552,7,Partial,1Fam,2005,3,10084,Ex,Gd,0,2006,2006,Gable,New
112000,960,4,Abnorml,1Fam,1956,1,8926,Ex,TA,0,1956,2009,Gable,COD
118000,698,5,Normal,1Fam,1947,0,9405,Ex,TA,0,2008,2009,Hip,WD
163900,1482,7,Normal,1Fam,1992,2,9125,Gd,Gd,0,1992,2007,Gable,WD
115000,1005,4,Normal,1Fam,1955,2,10434,TA,Fa,0,1955,2009,Gable,WD
174000,1555,7,Normal,TwnhsE,2007,3,3684,Ex,Gd,0,2007,2009,Hip,WD
259000,1530,7,Family,1Fam,2004,3,14572,Ex,Gd,0,2004,2007,Hip,WD
215000,1959,7,Normal,1Fam,2004,2,11796,Ex,Gd,0,2005,2007,Gable,WD
140000,936,5,Normal,Duplex,1980,2,7200,TA,TA,0,1980,2007,Gable,WD
135000,1981,4,Normal,1Fam,1928,2,7804,TA,Gd,0,1950,2009,Gable,WD
93500,974,5,Abnorml,1Fam,1991,0,10712,TA,TA,0,1992,2007,Gable,Oth
117500,2210,6,Normal,1Fam,1880,1,9900,TA,Fa,0,1950,2007,Gable,WD
239500,2020,8,Normal,1Fam,1995,2,9828,Ex,Gd,0,1995,2009,Gable,WD
169000,1600,6,Normal,1Fam,1997,2,8773,Gd,TA,0,1997,2007,Gable,WD
102000,986,6,Normal,1Fam,1926,1,6180,TA,TA,0,1950,2007,Gable,WD
119000,1252,6,Abnorml,1Fam,1950,1,9600,TA,TA,0,1950,2008,Gable,WD
94000,1020,5,Normal,1Fam,1875,0,6342,Gd,TA,0,1996,2010,Gable,WD
196000,1567,6,Normal,1Fam,1977,2,9819,TA,Gd,0,1977,2009,Gable,WD
144000,1167,5,Normal,1Fam,1920,2,8731,TA,TA,0,1950,2007,Gable,WD
139000,952,5,Abnorml,1Fam,1951,2,7350,TA,TA,0,1951,2008,Gable,COD
197500,1868,5,Normal,1Fam,1976,2,10304,Ex,Gd,0,1976,2009,Gable,WD
424870,2828,8,Partial,1Fam,2006,3,9965,Ex,Gd,0,2007,2007,Hip,New
80000,1006,5,Normal,1Fam,1959,0,9000,TA,TA,0,1959,2008,Gable,WD
80000,924,4,Normal,2fmCon,1941,1,12180,Fa,Fa,0,1950,2010,Gable,WD
149000,1576,5,Family,1Fam,1928,1,6240,Ex,TA,0,1950,2006,Gable,WD
180000,1298,6,Normal,1Fam,1985,2,11200,TA,Gd,0,1985,2006,Gable,WD
174500,1564,7,Normal,1Fam,1941,1,12000,Ex,Fa,0,1950,2009,Gable,WD
116900,1111,7,Normal,1Fam,1926,1,5700,TA,TA,0,1950,2008,Gable,WD
143000,1482,7,Normal,1Fam,1920,2,9000,Ex,TA,0,1988,2009,Hip,WD
124000,932,6,Normal,1Fam,1950,1,8280,Ex,Gd,0,1950,2007,Gable,WD
149900,1466,5,Normal,1Fam,1959,2,17755,TA,Fa,0,1959,2006,Gable,WD
230000,1811,6,Abnorml,1Fam,1956,2,14115,Ex,Ex,0,2004,2006,Gable,WD
120500,816,6,Normal,1Fam,1930,1,5890,Ex,TA,0,2007,2008,Gable,WD
201800,1820,7,Normal,1Fam,1965,2,13700,TA,Gd,0,1988,2008,Gable,WD
218000,1437,5,Normal,1Fam,1976,2,10768,TA,Gd,0,2004,2007,Gable,WD
179900,1265,5,Normal,1Fam,1965,2,9350,Gd,Gd,0,1999,2008,Gable,WD
230000,1314,7,Normal,Twnhs,2007,2,5001,Ex,Gd,0,2008,2009,Gable,WD
235128,1580,8,Partial,1Fam,2007,3,11932,Ex,Gd,0,2008,2008,Gable,ConLD
185000,1876,6,Normal,1Fam,1974,2,9120,TA,Gd,0,1974,2008,Hip,WD
146000,1456,6,Normal,Twnhs,1978,2,2280,Fa,TA,0,1978,2010,Gable,WD
224000,1640,6,Normal,1Fam,1954,2,14778,Ex,Gd,0,2006,2008,Hip,WD
129000,894,5,Normal,1Fam,1968,2,8724,Gd,TA,0,1968,2007,Gable,WD
108959,1258,4,Alloca,Duplex,1969,2,12900,TA,TA,0,1969,2008,Gable,WD
194000,1432,5,Normal,1Fam,1978,2,16157,Ex,Gd,0,1978,2007,Gable,WD
233170,1502,7,Partial,1Fam,2009,2,9541,Ex,Gd,0,2009,2009,Gable,New
245350,1694,8,Normal,1Fam,2008,3,10475,Ex,Gd,0,2008,2010,Gable,WD
173000,1671,6,Normal,1Fam,2000,2,10852,Ex,TA,0,2000,2006,Gable,WD
235000,2108,6,Normal,1Fam,1935,2,13728,Ex,Gd,0,1986,2008,Hip,WD
625000,3627,10,Normal,1Fam,1995,3,35760,Ex,Gd,0,1996,2006,Hip,WD
